2,"Лук зеленый ЛЕНТА свежий, 100г",69.99 руб.,за 1 шт.,https://lenta.com/product/luk-lenta-svezhijj-rossiya-100g-582272/,Без cкидки
3,"Манго, весовое",349.99 руб.,за 1 кг,https://lenta.com/product/mango-ves-peru-603330/,Без cкидки
4,"Картофель Эконом, фасованный, весовой",26.39 руб.,за 1 кг,https://lenta.com/product/kartofel-ekonom-fas-ves-rossiya-598363/,Со cкидкой
5,"Набор свежей зелени (укроп, петрушка, зеленый лук), 100г",59.99 руб.,за 1 шт.,https://lenta.com/product/nabor-lenta-ukrop-petrushka-zelenyjj-luk-rossiya-100g-582211/,Без cкидки
6,"Лук зеленый свежий, 200г",139.99 руб.,за 1 шт.,https://lenta.com/product/luk-zelenyjj-svezhijj-200g-335533/,Без cкидки
7,"Груша Форель, весовая",259.99 руб.,за 1 кг,https://lenta.com/product/grusha-forel-ves-1kg-422675/,Без cкидки
8,"Гранаты, Азербайджан, весовые",189.99 руб.,за 1 кг,https://lenta.com/product/granaty-azerbajjdzhan-ves-azerbajjdzhan-596451/,Без cкидки
9,"Груша Санта Мария, весовая",169.99 руб.,за 1 кг,https://lenta.com/product/grusha-santa-mariya-ves-1kg-302034/,Без cкидки
10,"Шампиньоны, 250г",79.99 руб.,за 1 шт.,https://lenta.com/product/griby-lenta-green-shampinony-rossiya-250g-558639/,Без cкидки
11,"Кинза свежая, 100г",79.99 руб.,за 1 шт.,https://lenta.com/product/kinza-lenta-svezhaya-rossiya-100g-582230/,Без cкидки
12,"Томаты желтые сливовидные, весовые",319.99 руб.,за 1 кг,https://lenta.com/product/tomaty-slivovidnye-zheltye-ves-1kg-239794/,Без cкидки
13,"Салатный микс БЕЛАЯ ДАЧА На большую компанию Тоскана, 200г",249.99 руб.,за 1 шт.,https://lenta.com/product/salat-belaya-dacha-toskana-200g-558092/,Без cкидки
14,Лимон Узбекистан,79.99 руб.,за 1 шт.,https://lenta.com/product/limony-uzbekistan-1sht-420441/,Без cкидки
15,"Ананас, весовой",179.99 руб.,за 1 кг,https://lenta.com/product/ananas-ves-import-1kg-422644/,Со cкидкой
16,"Яблоки Гала Дарк Барон, весовые",79.99 руб.,за 1 кг,https://lenta.com/product/yabloki-gala-dark-baron-ves-591664/,Со cкидкой
